id,IATA,en-GB,latitude,longitude,vibes
95673433,HAM,Hamburg International (HAM),53.6336347,9.9973162,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128668079,HAN,Hanoi (HAN),21.2191764,105.8030369,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129054581,HAO,Hamilton (HAO),39.4,-84.566667,null
129054100,HAP,Long Island (HAP),-20.5,148.75,null
128667509,HAQ,Hanimaadhoo (HAQ),6.733333,73.15,null
129055664,HAR,Harrisburg Skyport (HAR),40.216111,-76.852222,null
128667299,HAS,Hail (HAS),27.43792,41.68629,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057161,HAT,Heathlands (HAT),-19.720833,140.583333,null
128668134,HAU,Haugesund (HAU),59.405556,5.279167,null
99539626,HAV,Havana (HAV),22.989444,-82.4075,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129052694,HAW,Haverfordwest (HAW),51.8,-4.966667,null
129056630,HAX,Muskogee Hatbox Field (HAX),35.75,-95.416667,null
216766825,HAY,Hacaritama (HAY),8.285548665496206,-73.64251274225846,null
129055405,HAZ,Hatzfeldthaven (HAZ),-4.433333,145.183333,null
95674390,HBA,Hobart (HBA),-42.833333,147.483333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129054106,HBB,Hobbs Industrial Airpark (HBB),32.7,-103.133333,null
129053096,HBC,Hanus Bay (HBC),57.5,-135.916667,null
129056367,HBD,Habi (HBD),-6.333056,142.497778,null
128667422,HBE,Alexandria Borg El Arab (HBE),30.9,29.683333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052269,HBG,Hattiesburg (HBG),31.316667,-89.266667,null
129055769,HBH,Hobart Bay (HBH),57.408333,-133.466667,null
129054580,HBI,Harbour Island (HBI),25.516667,-76.6,null
129054099,HBN,Phu-bon (HBN),12,106,null
129057160,HBO,Humboldt (HBO),40.166667,-95.95,null
199775245,HBQ,Haibei (HBQ),38.012,100.644,null
129052693,HBR,Hobart (HBR),34.99117,-99.05146,null
129056629,HBT,Hafr Albatin (HBT),27.894444,45.526389,null
95673587,HBX,Hubli (HBX),15.333333,75.233333,null
129054586,HCA,Big Spring Howard County (HCA),32.303611,-101.433889,null
129054456,HCB,Shoal Cove (HCB),55.45,-131.283333,null
129055404,HCC,Hudson (HCC),42.293056,-73.710556,null
136218696,HCJ,Jin Cheng Jiang (HCJ),24.783889,107.699722,null
129053095,HCM,Eil (HCM),7.916667,49.8,null
129053222,HCN,Hengchun (HCN),21.933333,120.833333,null
129054164,HCQ,Halls Creek (HCQ),-18.233333,127.666667,null
128668618,HCR,Holy Cross (HCR),62.188889,-159.771667,null
129055409,HCS,Johannesburg Randburg Heliport (HCS),-26.140278,28.242778,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057795,HCW,Cheraw (HCW),34.710857593535884,-79.96102851384582,null
216765737,HCZ,Chenzhou Beihu (HCZ),25.750556,112.845833,null
129056366,HDA,Hidden Falls (HDA),57.2,-134.85,null
129052268,HDB,Heidleberg (HDB),49.416667,8.7,null
129055518,HDD,Hyderabad (HDD),25.322222,68.363889,null
129055768,HDE,Holdrege (HDE),40.433333,-99.383333,null
128667995,HDF,Heringsdorf (HDF),53.87871,14.15235,null
128667266,HDG,Hebei Handan (HDG),36.5258,114.425,null
129054098,HDH,Oahu (HDH),21.466667,-157.966667,null
213950188,HDK,Kulhudhuffushi (HDK),6.62925,73.07086,null
129055663,HDM,Hamadan (HDM),34.864722,48.548056,null
104120301,HDN,Hayden (HDN),40.482471,-107.221756,null
218378575,HDO,Hindon (HDO),28.70667682315043,77.34329335856943,null
129057159,HDR,Havadarya (HDR),27.1583,56.1725,null
128668619,HDS,Hoedspruit (HDS),-24.368677,31.049767,null
95674000,HDY,Hat Yai (HDY),6.933333,100.416667,null
128668620,HEA,Herat (HEA),34.206944,62.226667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052692,HEB,Henzada (HEB),17.633333,95.466667,null
129056628,HED,Herendeen (HED),55.833333,-160.833333,null
129054455,HEE,Helena (HEE),34.57649,-90.67566,null
128668420,HEH,Heho (HEH),20.743889,96.794444,null
129054579,HEI,Heide / Buesum Heide (HEI),54.153538,8.900557,null
128667822,HEK,Heihe (HEK),50.216667,127.433333,null
95673700,HEL,Helsinki Vantaa (HEL),60.321031,24.9529784,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053094,HEN,Hendon (HEN),60.147714,24.924057,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129056365,HEO,Haelogo (HEO),-9.133333,147.583333,null
95674142,HER,Crete Heraklion (HER),35.340278,25.183333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055767,HES,Hermiston (HES),45.85,-119.283333,null
128667950,HET,Hohhot (HET),40.853333,111.821667,null
129054578,HEV,Huelva (HEV),37.266667,-6.95,null
129054097,HEX,Santo Domingo Herrera (HEX),18.475,-69.975,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129057793,HEY,Ozark Hanchey Army Heliport (HEY),31.346111,-85.654444,null
129052267,HEZ,Natchez (HEZ),31.614722,-91.296389,null
129052156,HFA,Haifa (HFA),32.811111,35.041667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129054163,HFD,Hartford Brainard (HFD),41.733056,-72.65,null
128667510,HFE,Hefei (HFE),31.991112,116.98917,null
129057158,HFF,Hoffman (HFF),35.033333,-79.566667,null
129052691,HFN,Hofn Horafjorur (HFN),64.283333,-15.266667,null
129055586,HFS,Hagfors (HFS),60.0175,13.569167,null
128668621,HFT,Hammerfest (HFT),70.679444,23.668333,null
129053221,HGA,Hargeisa (HGA),9.515833,44.091667,null
128668078,HGD,Hughenden (HGD),-20.818889,144.224444,null
128667508,HGH,Hangzhou (HGH),30.229444,120.434444,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""1""}"
213308446,HGI,Itanagar (HGI),26.972627369398126,93.64248106136124,null
129054454,HGL,Helgoland (HGL),54.186944,7.916667,null
104120382,HGN,Mae Hong Son (HGN),19.298889,97.976389,null
129055645,HGO,Korhogo (HGO),9.413889,-5.616667,null
129052740,HGR,Hagerstown (HGR),39.707778,-77.73,null
129053093,HGS,Freetown Hastings (HGS),8.393056,-13.13,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056364,HGT,Jolon (HGT),35.966667,-121.15,null
128667994,HGU,Mount Hagen (HGU),-5.827222,144.295,null
129052266,HGZ,Hogatza (HGZ),66.191667,-155.668889,null
129055402,HHE,Hachinohe (HHE),40.549167,141.470833,null
128667265,HHH,Hilton Head (HHH),32.216667,-80.683333,null
129055766,HHI,Wahiawa (HHI),21.48472,-158.03972,null
95673548,HHN,Frankfurt Hahn (HHN),49.95,7.266667,null
129054577,HHP,Hong Kong H K Heliport (HHP),22.318056,114.2,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
95674312,HHQ,Hua Hin (Prachuap Khiri Khan) (HHQ),12.630556,99.954444,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129057791,HHR,Hawthorne (HHR),33.926944,-118.336389,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128668623,HHZ,Hikueru (HHZ),-17.54813305133382,-142.61290431779335,null
129055383,HIA,Huai'an Lianshui (HIA),33.7875,119.12778,null
128668319,HIB,Hibbing (HIB),47.388611,-92.838611,null
129054096,HIC,Pretoria Iscor Heliport (HIC),-25.654444,28.220833,null
128668624,HID,Horn Island (HID),-10.588883966625973,142.29555654638023,null
129052690,HIE,Whitefield (HIE),44.365833,-71.548611,null
129056626,HIF,Ogden Hill AFB (HIF),41.216667,-111.966667,null
129054453,HIG,Highbury (HIG),-16.416667,143.15,null
129055401,HIH,Hook Island (HIH),-20.166667,148.95,null
129053092,HII,Lake Havasu City (HII),34.571111,-114.358333,null
128667821,HIJ,Hiroshima International (HIJ),34.432778,132.924722,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129052265,HIL,Shillavo (HIL),6.083333,44.766667,null
129055765,HIM,Hingurakgoda (HIM),8.05,80.971111,null
128667949,HIN,Jinju (HIN),35.088056,128.078056,null
129054576,HIO,Hillsboro (HIO),45.54039,-122.94983,null
129057790,HIP,Headingly (HIP),-21.316667,138.283333,null
99539673,HIR,Honiara (HIR),-9.425278,160.045556,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129054095,HIS,Hayman Island (HIS),-20.060285,148.880754,null
129057156,HIT,Hivaro (HIT),-6.933333,143.066667,null
129052689,HIX,Hiva Oa (HIX),-9.766243,-139.009495,null
128668625,HJJ,Huai Hua (HJJ),27.43738,109.7002,null
128668077,HJR,Khajuraho (HJR),24.824167,79.922778,null
129056625,HJT,Khujirt (HJT),46.9,102.766667,null
129053853,HKA,Blytheville Municipal (HKA),35.94035,-89.83064,null
128668133,HKB,Healy Lake (HKB),63.9958,-144.6926,null
128667507,HKD,Hakodate (HKD),41.768889,140.819722,null
128668132,HKG,Hong Kong Intl (HKG),22.3081165,113.9184593,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668626,HKK,Hokitika (HKK),-42.716111,170.986667,null
128667947,HKN,Hoskins (HKN),-5.475278,150.416667,null
193676679,HKR,Mara North (HKR),-1.145191,35.125807,null
129054452,HKS,Jackson Hawkins Field (HKS),32.33431,-90.22203,null
104120378,HKT,Phuket (HKT),8.1111907,98.306529,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055400,HKV,Haskovo (HKV),41.933333,25.55,null
129053091,HKY,Hickory (HKY),35.738611,-81.391667,null
95673416,HLA,Lanseria (HLA),-25.938611,27.909444,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056362,HLB,Batesville (HLB),39.3,-85.216667,null
129052264,HLC,Hill City (HLC),39.366667,-99.85,null
128667144,HLD,Hailar (HLD),49.2,119.7,null
135337736,HLE,St Helena (HLE),-15.958056,-5.645,null
129055764,HLF,Hultsfred (HLF),57.526389,15.827778,null
129054575,HLG,Wheeling (HLG),40.183333,-80.65,null
128667264,HLH,Ulanhot (HLH),46.033333,122,null
129057789,HLI,Hollister (HLI),36.891154,-121.409397,null
129054094,HLJ,Shauliaj (HLJ),56.069095,23.5309609,null
129057155,HLL,Hillside (HLL),-21.783333,119.333333,null
129052688,HLM,Holland (HLM),42.79586,-86.16199,null
95674351,HLN,Helena (HLN),46.605582,-111.981239,null
104120220,HLP,Halim Perdana Kusuma (HLP),-6.268056,106.890278,null
129056624,HLR,Killeen Fort Hood AAF (HLR),31.116667,-97.733333,null
129054451,HLS,St Helens (HLS),-41.266667,148.25,null
128668627,HLT,Hamilton (HLT),-37.65,142.060556,null
129053090,HLV,Helenvale (HLV),-15.683333,145.2,null
129056361,HLW,Hluhluwe (HLW),-28.016667,32.25,null
129052263,HLY,Holyhead (HLY),53.3,-4.633333,null
128668318,HLZ,Hamilton (HLZ),-37.861111,175.333333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668628,HMA,Khanty-Mansiysk (HMA),61.028333,69.086667,null
128668629,HMB,Sohag (HMB),26.338877,31.737167,null
128668076,HME,Hassi Messaoud (HME),31.673889,6.142778,null
129055763,HMG,Hermannsburg (HMG),-23.95,132.75,null
128668630,HMI,Hami (HMI),42.916667,93.416667,null
129054574,HMJ,Khmelnitskiy (HMJ),49.416667,27,null
129057788,HMN,Alamogordo Holloman AFB (HMN),32.85252,-106.10652,null
128668131,HMO,Hermosillo (HMO),29.096389,-111.046111,null
129054093,HMR,Hamar Stavsberg (HMR),60.8,11.116667,null
217093093,HMS,Haji Muhammad Sidik (HMS),-1.0198667008982036,114.92765990567888,null
129052687,HMT,Hemet (HMT),33.733333,-117.025,null
128668631,HMV,Hemavan Tarnaby (HMV),65.806111,15.082778,null
128667946,HNA,Hanamaki (HNA),39.42861,141.13528,null
129056623,HNB,Huntingburg (HNB),38.3,-86.95,null
129054450,HNC,Hatteras (HNC),35.216667,-75.7,null
128667143,HND,Tokyo Haneda (HND),35.553611,139.765833,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129055398,HNE,Tahneta Pass Lodge (HNE),61.883333,-147.333333,null
129053089,HNG,Hienghene (HNG),-20.666667,164.9,null
128667263,HNH,Hoonah (HNH),58.098056,-135.403333,null
129052262,HNK,Hinchinbrook Island (HNK),-18.383333,146.283333,null
95673827,HNL,Honolulu International (HNL),21.325833,-157.921667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
114118073,HNM,Hana (HNM),20.795833,-156.018889,null
129055762,HNN,Honinabi (HNN),-6.133333,142.233333,null
129054573,HNO,Herceg Novi (HNO),42.5,18.55,null
128668632,HNS,Haines (HNS),59.245833,-135.518889,null
129057300,HNX,Hanna (HNX),41.833333,-106.5,null
129057787,HNY,Hengyang (HNY),26.85,112.5,null
129054092,HOA,Hola (HOA),-1,40,null
128668317,HOB,Hobbs Lea County (HOB),32.688611,-103.216944,null
129057153,HOC,Komako (HOC),-7.416667,145.883333,null
128668633,HOD,Hodeidah (HOD),14.747222,42.982778,null
128668634,HOE,Houeisay (HOE),20.258050470796693,100.43701621365405,null
128668075,HOF,Alahsa (HOF),25.28531,49.48519,null
128668635,HOG,Holguin (HOG),20.785278,-76.315,null
129052686,HOH,Hohenems (HOH),47.383333,9.7,null
128668130,HOI,Hao (HOI),-18.064650383184347,-140.95823300428867,null
129056622,HOK,Hooker Creek (HOK),-18.335,130.6325,null
129054449,HOL,Holikachu (HOL),62.866667,-159.65,null
128668636,HOM,Homer (HOM),59.645278,-151.476389,null
128667944,HON,Huron (HON),44.383611,-98.226389,null
129055397,HOO,Quanduc (HOO),12.009722,107.688056,null
129053088,HOP,Hopkinsville (HOP),36.673238,-87.495461,null
129055644,HOQ,Hof (HOQ),50.289167,11.862222,null
128667820,HOR,Horta (HOR),38.52,-28.717222,null
129052261,HOS,Chos Malal (HOS),-37.416667,-70.216667,null
128667142,HOT,Hot Springs (HOT),34.478889,-93.096112,null
95673411,HOU,Houston Hobby (HOU),29.645,-95.278611,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128668053,HOV,Orsta / Volda Hovden (HOV),62.181111,6.078333,null
129055761,HOW,Fort Kobbe (HOW),8.91667,-79.59972,null
129054572,HOX,Homalin (HOX),24.866667,94.916667,null
129057786,HOY,Hoy Island (HOY),58.833333,-3.3,null
129055381,HPA,Lifuka (HPA),-19.777561369284868,-174.34077923040138,null
128667262,HPB,Hooper Bay (HPB),61.525,-166.145278,null
129054091,HPE,Hope Vale (HPE),-14.666667,144.916667,null
136218693,HPG,Hongping (HPG),31.633611,110.338056,null
95673460,HPH,Haiphong (HPH),20.819444,106.725,null
95565061,HPN,Westchester County (HPN),41.068889,-73.707778,null
129056359,HPR,Pretoria Central Hpr (HPR),-25.654444,28.220833,null
129057152,HPT,Hampton (HPT),42.75,-93.2,null
129057416,HPV,Kauai Island Princeville (HPV),22.2125,-159.446667,null
129052685,HPY,Baytown (HPY),29.733333,-94.966667,null
216765741,HQL,Hongqilafu (HQL),37.661333,75.288877,null
129056621,HQM,Aberdeen (HQM),46.971111,-123.935556,null
217946657,HQQ,Hong Qiqu (HQQ),35.870556,114.461944,null
129054448,HRA,Mansehra (HRA),34.333333,73.2,null
128668637,HRB,Harbin (HRB),45.623333,126.250278,null
129055396,HRC,Zhairem (HRC),48.466667,70.466667,null
129053087,HRD,Harstad Evenes (HRD),68.8,16.5,null
128668316,HRE,Harare (HRE),-17.922778,31.101389,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
213950187,HRF,Hoarafushi (HRF),6.97199,72.8953,null
128668638,HRG,Hurghada (HRG),27.178759,33.801069,null
218555465,HRH,Aligarh (HRH),27.86080351657935,78.14635743062009,null
128667818,HRI,Hambantota International (HRI),6.124444,81.1225,null
129056358,HRJ,Chaurjhari (HRJ),28,82.333333,null
114120524,HRK,Kharkiv (HRK),49.933333,36.283333,null
95673746,HRL,Harlingen (HRL),26.233333,-97.65,null
129053409,HRM,Hassi R'Mel (HRM),33.166667,3.2,null
129052260,HRN,Heron Island (HRN),-23.433333,151.916667,null
104120284,HRO,Harrison (HRO),36.261667,-93.155556,null
129055760,HRR,Herrera (HRR),3.216667,-75.85,null
129054571,HRS,Harrismith (HRS),-26.233333,29.1,null
129057785,HRT,Harrogate (HRT),54,-1.55,null
129054090,HRY,Henbury (HRY),-24.583333,133.25,null
129057151,HRZ,Horizontina (HRZ),-27.638333,-54.340556,null
205164789,HSA,Turkistan International (HSA),43.311111,68.550278,null
129052684,HSB,Harrisburg (HSB),37.733333,-88.533333,null
129056620,HSC,Shaoguan (HSC),24.833333,113.616667,null
128667819,HSG,Saga (HSG),33.146389,130.304444,null
129054447,HSH,Las Vegas Henderson Sky Harbor (HSH),35.968333,-115.119167,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055395,HSI,Hastings (HSI),40.605556,-98.426944,null
129053086,HSK,Huesca (HSK),42.07756,-0.316111,null
128668639,HSL,Huslia (HSL),65.7025,-156.375,null
129052259,HSM,Horsham (HSM),-36.666667,142.166667,null
128668074,HSN,Zhoushan (HSN),29.9342,122.362,null
129055759,HSP,Hot Springs (HSP),37.950556,-79.833889,null
216733797,HSR,Rajkot (HSR),22.37817712577188,71.03506074390741,null
129054570,HSS,Hissar (HSS),29.166667,75.8,null
129057784,HST,Homestead (HST),25.483333,-80.483333,null
95674097,HSV,Huntsville International (HSV),34.642778,-86.775556,null
129057150,HSZ,Hsinchu (HSZ),24.816667,120.933333,null
128667826,HTA,Chita (HTA),52.033333,113.3,null
129052683,HTB,Terre-de-Bas (HTB),15.716667,-61.633333,null
129056619,HTF,Hatfield (HTF),51.765,-0.248333,null
129054446,HTG,Hatanga (HTG),71.966667,102.500001,null
129055394,HTH,Hawthorne (HTH),38.533333,-118.633333,null
95674280,HTI,Hamilton Island (HTI),-20.3581,148.952,null
129053085,HTL,Houghton (HTL),44.359574,-84.673347,null
